frame,houdini_frame,point_id,x,y,z,u,purity,intensity
8,8,34,0.615937,1.236968,0.128046,0.693878,0.838223,0.663736
8,8,35,0.634053,1.273350,0.131812,0.714286,0.838223,0.658604
8,8,36,0.652169,1.309731,0.135578,0.734694,0.838223,0.653472
8,8,37,0.670284,1.346112,0.139344,0.755102,0.838223,0.648340
8,8,38,0.688400,1.382494,0.143110,0.775510,0.838223,0.643208
8,8,39,0.706516,1.418875,0.146876,0.795918,0.838223,0.638076
8,8,40,0.724632,1.455257,0.150642,0.816327,0.838223,0.632944
8,8,41,0.742747,1.491638,0.154408,0.836735,0.838223,0.627812
8,8,42,0.760863,1.528019,0.158174,0.857143,0.838223,0.622680
8,8,43,0.778979,1.564401,0.161940,0.877551,0.838223,0.617548
8,8,44,0.797095,1.600782,0.165706,0.897959,0.838223,0.612416
8,8,45,0.815211,1.637164,0.169472,0.918367,0.838223,0.607284
8,8,46,0.833326,1.673545,0.173239,0.938776,0.838223,0.602152
8,8,47,0.851442,1.709927,0.177005,0.959184,0.838223,0.597020
8,8,48,0.869558,1.746308,0.180771,0.979592,0.838223,0.591888
8,8,49,0.887674,1.782689,0.184537,1.000000,0.838223,0.586756
9,9,0,0.000000,0.000000,0.000000,0.000000,0.817356,0.817356
9,9,1,0.012134,0.038733,0.004302,0.020408,0.817356,0.812352
9,9,2,0.024269,0.077465,0.008604,0.040816,0.817356,0.807347
9,9,3,0.036403,0.116198,0.012907,0.061224,0.817356,0.802343
9,9,4,0.048537,0.154931,0.017209,0.081633,0.817356,0.797339
9,9,5,0.060672,0.193663,0.021511,0.102041,0.817356,0.792335
9,9,6,0.072806,0.232396,0.025813,0.122449,0.817356,0.787331
9,9,7,0.084940,0.271129,0.030115,0.142857,0.817356,0.782326
9,9,8,0.097075,0.309862,0.034418,0.163265,0.817356,0.777322
9,9,9,0.109209,0.348594,0.038720,0.183673,0.817356,0.772318
9,9,10,0.121343,0.387327,0.043022,0.204082,0.817356,0.767314
9,9,11,0.133478,0.426060,0.047324,0.224490,0.817356,0.762309
9,9,12,0.145612,0.464792,0.051626,0.244898,0.817356,0.757305
9,9,13,0.157747,0.503525,0.055928,0.265306,0.817356,0.752301
9,9,14,0.169881,0.542258,0.060231,0.285714,0.817356,0.747297
9,9,15,0.182015,0.580990,0.064533,0.306122,0.817356,0.742293
9,9,16,0.194150,0.619723,0.068835,0.326531,0.817356,0.737288
9,9,17,0.206284,0.658456,0.073137,0.346939,0.817356,0.732284
9,9,18,0.218418,0.697188,0.077439,0.367347,0.817356,0.727280
9,9,19,0.230553,0.735921,0.081742,0.387755,0.817356,0.722276
9,9,20,0.242687,0.774654,0.086044,0.408163,0.817356,0.717271
9,9,21,0.254821,0.813387,0.090346,0.428571,0.817356,0.712267
9,9,22,0.266956,0.852119,0.094648,0.448980,0.817356,0.707263
9,9,23,0.279090,0.890852,0.098950,0.469388,0.817356,0.702259
9,9,24,0.291224,0.929585,0.103253,0.489796,0.817356,0.697255
9,9,25,0.303359,0.968317,0.107555,0.510204,0.817356,0.692250
9,9,26,0.315493,1.007050,0.111857,0.530612,0.817356,0.687246
9,9,27,0.327627,1.045783,0.116159,0.551020,0.817356,0.682242
9,9,28,0.339762,1.084515,0.120461,0.571429,0.817356,0.677238
9,9,29,0.351896,1.123248,0.124763,0.591837,0.817356,0.672234
9,9,30,0.364030,1.161981,0.129066,0.612245,0.817356,0.667229
9,9,31,0.376165,1.200713,0.133368,0.632653,0.817356,0.662225
9,9,32,0.388299,1.239446,0.137670,0.653061,0.817356,0.657221
9,9,33,0.400433,1.278179,0.141972,0.673469,0.817356,0.652217
9,9,34,0.412568,1.316911,0.146274,0.693878,0.817356,0.647212
9,9,35,0.424702,1.355644,0.150577,0.714286,0.817356,0.642208
9,9,36,0.436836,1.394377,0.154879,0.734694,0.817356,0.637204
9,9,37,0.448971,1.433110,0.159181,0.755102,0.817356,0.632200
9,9,38,0.461105,1.471842,0.163483,0.775510,0.817356,0.627196
9,9,39,0.473240,1.510575,0.167785,0.795918,0.817356,0.622191
9,9,40,0.485374,1.549308,0.172088,0.816327,0.817356,0.617187
9,9,41,0.497508,1.588040,0.176390,0.836735,0.817356,0.612183
9,9,42,0.509643,1.626773,0.180692,0.857143,0.817356,0.607179
9,9,43,0.521777,1.665506,0.184994,0.877551,0.817356,0.602174
9,9,44,0.533911,1.704238,0.189296,0.897959,0.817356,0.597170
9,9,45,0.546046,1.742971,0.193598,0.918367,0.817356,0.592166
9,9,46,0.558180,1.781704,0.197901,0.938776,0.817356,0.587162
9,9,47,0.570314,1.820436,0.202203,0.959184,0.817356,0.582158
9,9,48,0.582449,1.859169,0.206505,0.979592,0.817356,0.577153
9,9,49,0.594583,1.897902,0.210807,1.000000,0.817356,0.572149
10,10,0,0.000000,0.000000,0.000000,0.000000,0.797008,0.797008
10,10,1,0.005864,0.040102,0.004838,0.020408,0.797008,0.792128
10,10,2,0.011728,0.080204,0.009675,0.040816,0.797008,0.787249
10,10,3,0.017592,0.120306,0.014513,0.061224,0.797008,0.782369
10,10,4,0.023456,0.160409,0.019350,0.081633,0.797008,0.777489
10,10,5,0.029320,0.200511,0.024188,0.102041,0.797008,0.772610
10,10,6,0.035185,0.240613,0.029025,0.122449,0.797008,0.767730
10,10,7,0.041049,0.280715,0.033863,0.142857,0.797008,0.762850
10,10,8,0.046913,0.320817,0.038701,0.163265,0.797008,0.757971
10,10,9,0.052777,0.360919,0.043538,0.183673,0.797008,0.753091
10,10,10,0.058641,0.401022,0.048376,0.204082,0.797008,0.748211
10,10,11,0.064505,0.441124,0.053213,0.224490,0.797008,0.743332
10,10,12,0.070369,0.481226,0.058051,0.244898,0.797008,0.738452
10,10,13,0.076233,0.521328,0.062888,0.265306,0.797008,0.733573
10,10,14,0.082097,0.561430,0.067726,0.285714,0.797008,0.728693
10,10,15,0.087961,0.601532,0.072564,0.306122,0.797008,0.723813
10,10,16,0.093825,0.641634,0.077401,0.326531,0.797008,0.718934
10,10,17,0.099689,0.681737,0.082239,0.346939,0.797008,0.714054
10,10,18,0.105554,0.721839,0.087076,0.367347,0.797008,0.709174
10,10,19,0.111418,0.761941,0.091914,0.387755,0.797008,0.704295
10,10,20,0.117282,0.802043,0.096751,0.408163,0.797008,0.699415
10,10,21,0.123146,0.842145,0.101589,0.428571,0.797008,0.694535
10,10,22,0.129010,0.882247,0.106427,0.448980,0.797008,0.689656
10,10,23,0.134874,0.922350,0.111264,0.469388,0.797008,0.684776
10,10,24,0.140738,0.962452,0.116102,0.489796,0.797008,0.679896
10,10,25,0.146602,1.002554,0.120939,0.510204,0.797008,0.675017
10,10,26,0.152466,1.042656,0.125777,0.530612,0.797008,0.670137
10,10,27,0.158330,1.082758,0.130614,0.551020,0.797008,0.665258
10,10,28,0.164194,1.122860,0.135452,0.571429,0.797008,0.660378
10,10,29,0.170059,1.162963,0.140290,0.591837,0.797008,0.655498
10,10,30,0.175923,1.203065,0.145127,0.612245,0.797008,0.650619
10,10,31,0.181787,1.243167,0.149965,0.632653,0.797008,0.645739
10,10,32,0.187651,1.283269,0.154802,0.653061,0.797008,0.640859
10,10,33,0.193515,1.323371,0.159640,0.673469,0.797008,0.635980
10,10,34,0.199379,1.363473,0.164477,0.693878,0.797008,0.631100
10,10,35,0.205243,1.403575,0.169315,0.714286,0.797008,0.626220
10,10,36,0.211107,1.443678,0.174153,0.734694,0.797008,0.621341
10,10,37,0.216971,1.483780,0.178990,0.755102,0.797008,0.616461
10,10,38,0.222835,1.523882,0.183828,0.775510,0.797008,0.611582
10,10,39,0.228699,1.563984,0.188665,0.795918,0.797008,0.606702
10,10,40,0.234564,1.604086,0.193503,0.816327,0.797008,0.601822
10,10,41,0.240428,1.644188,0.198340,0.836735,0.797008,0.596943
10,10,42,0.246292,1.684291,0.203178,0.857143,0.797008,0.592063
10,10,43,0.252156,1.724393,0.208016,0.877551,0.797008,0.587183
10,10,44,0.258020,1.764495,0.212853,0.897959,0.797008,0.582304
10,10,45,0.263884,1.804597,0.217691,0.918367,0.797008,0.577424
10,10,46,0.269748,1.844699,0.222528,0.938776,0.797008,0.572544
10,10,47,0.275612,1.884801,0.227366,0.959184,0.797008,0.567665
10,10,48,0.281476,1.924903,0.232203,0.979592,0.797008,0.562785
10,10,49,0.287340,1.965006,0.237041,1.000000,0.797008,0.557905
11,11,0,-0.000000,0.000000,0.000000,0.000000,0.777166,0.777166
11,11,1,-0.000534,0.040458,0.005372,0.020408,0.777166,0.772408
11,11,2,-0.001068,0.080915,0.010744,0.040816,0.777166,0.767650
11,11,3,-0.001602,0.121373,0.016116,0.061224,0.777166,0.762892
11,11,4,-0.002136,0.161831,0.021488,0.081633,0.777166,0.758134
11,11,5,-0.002670,0.202289,0.026861,0.102041,0.777166,0.753376
11,11,6,-0.003204,0.242746,0.032233,0.122449,0.777166,0.748617
11,11,7,-0.003739,0.283204,0.037605,0.142857,0.777166,0.743859
11,11,8,-0.004273,0.323662,0.042977,0.163265,0.777166,0.739101
11,11,9,-0.004807,0.364120,0.048349,0.183673,0.777166,0.734343
11,11,10,-0.005341,0.404577,0.053721,0.204082,0.777166,0.729585
11,11,11,-0.005875,0.445035,0.059093,0.224490,0.777166,0.724827
11,11,12,-0.006409,0.485493,0.064465,0.244898,0.777166,0.720068
11,11,13,-0.006943,0.525950,0.069837,0.265306,0.777166,0.715310
11,11,14,-0.007477,0.566408,0.075210,0.285714,0.777166,0.710552
11,11,15,-0.008011,0.606866,0.080582,0.306122,0.777166,0.705794
11,11,16,-0.008545,0.647324,0.085954,0.326531,0.777166,0.701036
11,11,17,-0.009079,0.687781,0.091326,0.346939,0.777166,0.696278
11,11,18,-0.009613,0.728239,0.096698,0.367347,0.777166,0.691519
11,11,19,-0.010147,0.768697,0.102070,0.387755,0.777166,0.686761
11,11,20,-0.010681,0.809155,0.107442,0.408163,0.777166,0.682003
11,11,21,-0.011216,0.849612,0.112814,0.428571,0.777166,0.677245
11,11,22,-0.011750,0.890070,0.118186,0.448980,0.777166,0.672487
11,11,23,-0.012284,0.930528,0.123559,0.469388,0.777166,0.667729
11,11,24,-0.012818,0.970985,0.128931,0.489796,0.777166,0.662970
11,11,25,-0.013352,1.011443,0.134303,0.510204,0.777166,0.658212
11,11,26,-0.013886,1.051901,0.139675,0.530612,0.777166,0.653454
11,11,27,-0.014420,1.092359,0.145047,0.551020,0.777166,0.648696
11,11,28,-0.014954,1.132816,0.150419,0.571429,0.777166,0.643938
11,11,29,-0.015488,1.173274,0.155791,0.591837,0.777166,0.639180
11,11,30,-0.016022,1.213732,0.161163,0.612245,0.777166,0.634422
11,11,31,-0.016556,1.254190,0.166535,0.632653,0.777166,0.629663
11,11,32,-0.017090,1.294647,0.171908,0.653061,0.777166,0.624905
11,11,33,-0.017624,1.335105,0.177280,0.673469,0.777166,0.620147
11,11,34,-0.018158,1.375563,0.182652,0.693878,0.777166,0.615389
11,11,35,-0.018693,1.416020,0.188024,0.714286,0.777166,0.610631
11,11,36,-0.019227,1.456478,0.193396,0.734694,0.777166,0.605873
11,11,37,-0.019761,1.496936,0.198768,0.755102,0.777166,0.601114
11,11,38,-0.020295,1.537394,0.204140,0.775510,0.777166,0.596356
11,11,39,-0.020829,1.577851,0.209512,0.795918,0.777166,0.591598
11,11,40,-0.021363,1.618309,0.214884,0.816327,0.777166,0.586840
11,11,41,-0.021897,1.658767,0.220257,0.836735,0.777166,0.582082
11,11,42,-0.022431,1.699225,0.225629,0.857143,0.777166,0.577324
11,11,43,-0.022965,1.739682,0.231001,0.877551,0.777166,0.572565
11,11,44,-0.023499,1.780140,0.236373,0.897959,0.777166,0.567807
11,11,45,-0.024033,1.820598,0.241745,0.918367,0.777166,0.563049
11,11,46,-0.024567,1.861055,0.247117,0.938776,0.777166,0.558291
11,11,47,-0.025101,1.901513,0.252489,0.959184,0.777166,0.553533
11,11,48,-0.025635,1.941971,0.257861,0.979592,0.777166,0.548775
11,11,49,-0.026170,1.982429,0.263233,1.000000,0.777166,0.544016
12,12,0,-0.000000,0.000000,0.000000,0.000000,0.757819,0.757819
12,12,1,-0.006896,0.039794,0.005906,0.020408,0.757819,0.753179
12,12,2,-0.013793,0.079587,0.011811,0.040816,0.757819,0.748539
12,12,3,-0.020689,0.119381,0.017717,0.061224,0.757819,0.743900
12,12,4,-0.027586,0.159175,0.023623,0.081633,0.757819,0.739260
12,12,5,-0.034482,0.198968,0.029529,0.102041,0.757819,0.734620
12,12,6,-0.041378,0.238762,0.035434,0.122449,0.757819,0.729981
12,12,7,-0.048275,0.278556,0.041340,0.142857,0.757819,0.725341
12,12,8,-0.055171,0.318349,0.047246,0.163265,0.757819,0.720701
12,12,9,-0.062068,0.358143,0.053151,0.183673,0.757819,0.716061
12,12,10,-0.068964,0.397937,0.059057,0.204082,0.757819,0.711422
12,12,11,-0.075860,0.437730,0.064963,0.224490,0.757819,0.706782
12,12,12,-0.082757,0.477524,0.070869,0.244898,0.757819,0.702142
12,12,13,-0.089653,0.517317,0.076774,0.265306,0.757819,0.697503
12,12,14,-0.096550,0.557111,0.082680,0.285714,0.757819,0.692863
12,12,15,-0.103446,0.596905,0.088586,0.306122,0.757819,0.688223
12,12,16,-0.110342,0.636698,0.094491,0.326531,0.757819,0.683584
12,12,17,-0.117239,0.676492,0.100397,0.346939,0.757819,0.678944
12,12,18,-0.124135,0.716286,0.106303,0.367347,0.757819,0.674304
12,12,19,-0.131032,0.756079,0.112209,0.387755,0.757819,0.669664
12,12,20,-0.137928,0.795873,0.118114,0.408163,0.757819,0.665025
12,12,21,-0.144824,0.835667,0.124020,0.428571,0.757819,0.660385
12,12,22,-0.151721,0.875460,0.129926,0.448980,0.757819,0.655745
12,12,23,-0.158617,0.915254,0.135831,0.469388,0.757819,0.651106
12,12,24,-0.165514,0.955048,0.141737,0.489796,0.757819,0.646466
12,12,25,-0.172410,0.994841,0.147643,0.510204,0.757819,0.641826
12,12,26,-0.179306,1.034635,0.153549,0.530612,0.757819,0.637186
12,12,27,-0.186203,1.074429,0.159454,0.551020,0.757819,0.632547
12,12,28,-0.193099,1.114222,0.165360,0.571429,0.757819,0.627907
12,12,29,-0.199996,1.154016,0.171266,0.591837,0.757819,0.623267
12,12,30,-0.206892,1.193810,0.177171,0.612245,0.757819,0.618628
12,12,31,-0.213788,1.233603,0.183077,0.632653,0.757819,0.613988
12,12,32,-0.220685,1.273397,0.188983,0.653061,0.757819,0.609348
12,12,33,-0.227581,1.313191,0.194889,0.673469,0.757819,0.604708
12,12,34,-0.234478,1.352984,0.200794,0.693878,0.757819,0.600069
12,12,35,-0.241374,1.392778,0.206700,0.714286,0.757819,0.595429
12,12,36,-0.248270,1.432571,0.212606,0.734694,0.757819,0.590789
12,12,37,-0.255167,1.472365,0.218511,0.755102,0.757819,0.586150
12,12,38,-0.262063,1.512159,0.224417,0.775510,0.757819,0.581510
12,12,39,-0.268960,1.551952,0.230323,0.795918,0.757819,0.576870
12,12,40,-0.275856,1.591746,0.236229,0.816327,0.757819,0.572231
12,12,41,-0.282752,1.631540,0.242134,0.836735,0.757819,0.567591
12,12,42,-0.289649,1.671333,0.248040,0.857143,0.757819,0.562951
12,12,43,-0.296545,1.711127,0.253946,0.877551,0.757819,0.558311
12,12,44,-0.303442,1.750921,0.259851,0.897959,0.757819,0.553672
12,12,45,-0.310338,1.790714,0.265757,0.918367,0.757819,0.549032
12,12,46,-0.317234,1.830508,0.271663,0.938776,0.757819,0.544392
12,12,47,-0.324131,1.870302,0.277569,0.959184,0.757819,0.539753
12,12,48,-0.331027,1.910095,0.283474,0.979592,0.757819,0.535113
12,12,49,-0.337924,1.949889,0.289380,1.000000,0.757819,0.530473
13,13,0,-0.000000,0.000000,0.000000,0.000000,0.738953,0.738953
13,13,1,-0.013061,0.038131,0.006438,0.020408,0.738953,0.734429
13,13,2,-0.026121,0.076261,0.012877,0.040816,0.738953,0.729905
13,13,3,-0.039182,0.114392,0.019315,0.061224,0.738953,0.725380
13,13,4,-0.052243,0.152522,0.025753,0.081633,0.738953,0.720856
13,13,5,-0.065303,0.190653,0.032191,0.102041,0.738953,0.716332
13,13,6,-0.078364,0.228783,0.038630,0.122449,0.738953,0.711808
13,13,7,-0.091424,0.266914,0.045068,0.142857,0.738953,0.707284
13,13,8,-0.104485,0.305045,0.051506,0.163265,0.738953,0.702759
13,13,9,-0.117546,0.343175,0.057945,0.183673,0.738953,0.698235
13,13,10,-0.130606,0.381306,0.064383,0.204082,0.738953,0.693711
13,13,11,-0.143667,0.419436,0.070821,0.224490,0.738953,0.689187
13,13,12,-0.156728,0.457567,0.077259,0.244898,0.738953,0.684663
13,13,13,-0.169788,0.495697,0.083698,0.265306,0.738953,0.680138
13,13,14,-0.182849,0.533828,0.090136,0.285714,0.738953,0.675614
13,13,15,-0.195910,0.571959,0.096574,0.306122,0.738953,0.671090
13,13,16,-0.208970,0.610089,0.103013,0.326531,0.738953,0.666566
13,13,17,-0.222031,0.648220,0.109451,0.346939,0.738953,0.662042
13,13,18,-0.235091,0.686350,0.115889,0.367347,0.738953,0.657517
13,13,19,-0.248152,0.724481,0.122327,0.387755,0.738953,0.652993
13,13,20,-0.261213,0.762611,0.128766,0.408163,0.738953,0.648469
13,13,21,-0.274273,0.800742,0.135204,0.428571,0.738953,0.643945
13,13,22,-0.287334,0.838873,0.141642,0.448980,0.738953,0.639421
13,13,23,-0.300395,0.877003,0.148081,0.469388,0.738953,0.634896
13,13,24,-0.313455,0.915134,0.154519,0.489796,0.738953,0.630372
13,13,25,-0.326516,0.953264,0.160957,0.510204,0.738953,0.625848
13,13,26,-0.339577,0.991395,0.167396,0.530612,0.738953,0.621324
13,13,27,-0.352637,1.029526,0.173834,0.551020,0.738953,0.616800
13,13,28,-0.365698,1.067656,0.180272,0.571429,0.738953,0.612275
13,13,29,-0.378758,1.105787,0.186710,0.591837,0.738953,0.607751
13,13,30,-0.391819,1.143917,0.193149,0.612245,0.738953,0.603227
13,13,31,-0.404880,1.182048,0.199587,0.632653,0.738953,0.598703
13,13,32,-0.417940,1.220178,0.206025,0.653061,0.738953,0.594179
13,13,33,-0.431001,1.258309,0.212464,0.673469,0.738953,0.589654
13,13,34,-0.444062,1.296440,0.218902,0.693878,0.738953,0.585130
13,13,35,-0.457122,1.334570,0.225340,0.714286,0.738953,0.580606
13,13,36,-0.470183,1.372701,0.231778,0.734694,0.738953,0.576082
13,13,37,-0.483244,1.410831,0.238217,0.755102,0.738953,0.571557
13,13,38,-0.496304,1.448962,0.244655,0.775510,0.738953,0.567033
13,13,39,-0.509365,1.487092,0.251093,0.795918,0.738953,0.562509
13,13,40,-0.522425,1.525223,0.257532,0.816327,0.738953,0.557985
13,13,41,-0.535486,1.563354,0.263970,0.836735,0.738953,0.553461
13,13,42,-0.548547,1.601484,0.270408,0.857143,0.738953,0.548936
13,13,43,-0.561607,1.639615,0.276846,0.877551,0.738953,0.544412
13,13,44,-0.574668,1.677745,0.283285,0.897959,0.738953,0.539888
13,13,45,-0.587729,1.715876,0.289723,0.918367,0.738953,0.535364
13,13,46,-0.600789,1.754006,0.296161,0.938776,0.738953,0.530840
13,13,47,-0.613850,1.792137,0.302600,0.959184,0.738953,0.526315
13,13,48,-0.626911,1.830268,0.309038,0.979592,0.738953,0.521791
13,13,49,-0.639971,1.868398,0.315476,1.000000,0.738953,0.517267
14,14,0,-0.000000,0.000000,0.000000,0.000000,0.720557,0.720557
14,14,1,-0.018870,0.035515,0.006970,0.020408,0.720557,0.716145
14,14,2,-0.037741,0.071030,0.013939,0.040816,0.720557,0.711734
14,14,3,-0.056611,0.106545,0.020909,0.061224,0.720557,0.707322
14,14,4,-0.075481,0.142060,0.027879,0.081633,0.720557,0.702910
14,14,5,-0.094351,0.177575,0.034849,0.102041,0.720557,0.698499
14,14,6,-0.113222,0.213089,0.041818,0.122449,0.720557,0.694087
14,14,7,-0.132092,0.248604,0.048788,0.142857,0.720557,0.689676
14,14,8,-0.150962,0.284119,0.055758,0.163265,0.720557,0.685264
14,14,9,-0.169832,0.319634,0.062728,0.183673,0.720557,0.680853
14,14,10,-0.188703,0.355149,0.069697,0.204082,0.720557,0.676441
14,14,11,-0.207573,0.390664,0.076667,0.224490,0.720557,0.672029
14,14,12,-0.226443,0.426179,0.083637,0.244898,0.720557,0.667618
14,14,13,-0.245313,0.461694,0.090607,0.265306,0.720557,0.663206
14,14,14,-0.264184,0.497209,0.097576,0.285714,0.720557,0.658795
14,14,15,-0.283054,0.532724,0.104546,0.306122,0.720557,0.654383
14,14,16,-0.301924,0.568239,0.111516,0.326531,0.720557,0.649972
14,14,17,-0.320794,0.603753,0.118486,0.346939,0.720557,0.645560
14,14,18,-0.339665,0.639268,0.125455,0.367347,0.720557,0.641148
14,14,19,-0.358535,0.674783,0.132425,0.387755,0.720557,0.636737
14,14,20,-0.377405,0.710298,0.139395,0.408163,0.720557,0.632325
14,14,21,-0.396275,0.745813,0.146365,0.428571,0.720557,0.627914
14,14,22,-0.415146,0.781328,0.153334,0.448980,0.720557,0.623502
14,14,23,-0.434016,0.816843,0.160304,0.469388,0.720557,0.619091
14,14,24,-0.452886,0.852358,0.167274,0.489796,0.720557,0.614679
14,14,25,-0.471756,0.887873,0.174244,0.510204,0.720557,0.610267
14,14,26,-0.490627,0.923388,0.181213,0.530612,0.720557,0.605856
14,14,27,-0.509497,0.958903,0.188183,0.551020,0.720557,0.601444
14,14,28,-0.528367,0.994417,0.195153,0.571429,0.720557,0.597033
14,14,29,-0.547237,1.029932,0.202123,0.591837,0.720557,0.592621
14,14,30,-0.566108,1.065447,0.209092,0.612245,0.720557,0.588210
14,14,31,-0.584978,1.100962,0.216062,0.632653,0.720557,0.583798
14,14,32,-0.603848,1.136477,0.223032,0.653061,0.720557,0.579386
14,14,33,-0.622718,1.171992,0.230001,0.673469,0.720557,0.574975
14,14,34,-0.641589,1.207507,0.236971,0.693878,0.720557,0.570563
14,14,35,-0.660459,1.243022,0.243941,0.714286,0.720557,0.566152
14,14,36,-0.679329,1.278537,0.250911,0.734694,0.720557,0.561740
14,14,37,-0.698199,1.314052,0.257880,0.755102,0.720557,0.557329
14,14,38,-0.717070,1.349567,0.264850,0.775510,0.720557,0.552917
14,14,39,-0.735940,1.385081,0.271820,0.795918,0.720557,0.548505
14,14,40,-0.754810,1.420596,0.278790,0.816327,0.720557,0.544094
14,14,41,-0.773680,1.456111,0.285759,0.836735,0.720557,0.539682
14,14,42,-0.792551,1.491626,0.292729,0.857143,0.720557,0.535271
14,14,43,-0.811421,1.527141,0.299699,0.877551,0.720557,0.530859
14,14,44,-0.830291,1.562656,0.306669,0.897959,0.720557,0.526448
14,14,45,-0.849161,1.598171,0.313638,0.918367,0.720557,0.522036
14,14,46,-0.868032,1.633686,0.320608,0.938776,0.720557,0.517624
14,14,47,-0.886902,1.669201,0.327578,0.959184,0.720557,0.513213
14,14,48,-0.905772,1.704716,0.334548,0.979592,0.720557,0.508801
14,14,49,-0.924642,1.740231,0.341517,1.000000,0.720557,0.504390
15,15,0,-0.000000,0.000000,0.000000,0.000000,0.702619,0.702619
15,15,1,-0.024179,0.032018,0.007500,0.020408,0.702619,0.698317
15,15,2,-0.048357,0.064035,0.015000,0.040816,0.702619,0.694015
15,15,3,-0.072536,0.096053,0.022500,0.061224,0.702619,0.689713
15,15,4,-0.096714,0.128070,0.030000,0.081633,0.702619,0.685412
15,15,5,-0.120893,0.160088,0.037500,0.102041,0.702619,0.681110
15,15,6,-0.145071,0.192105,0.045000,0.122449,0.702619,0.676808
15,15,7,-0.169250,0.224123,0.052500,0.142857,0.702619,0.672506
15,15,8,-0.193428,0.256140,0.060000,0.163265,0.702619,0.668205
15,15,9,-0.217607,0.288158,0.067500,0.183673,0.702619,0.663903
15,15,10,-0.241785,0.320175,0.075000,0.204082,0.702619,0.659601
15,15,11,-0.265964,0.352193,0.082500,0.224490,0.702619,0.655299
15,15,12,-0.290142,0.384210,0.090000,0.244898,0.702619,0.650998
15,15,13,-0.314321,0.416228,0.097500,0.265306,0.702619,0.646696
15,15,14,-0.338499,0.448245,0.105000,0.285714,0.702619,0.642394
15,15,15,-0.362678,0.480263,0.112500,0.306122,0.702619,0.638092
15,15,16,-0.386856,0.512280,0.120000,0.326531,0.702619,0.633791
15,15,17,-0.411035,0.544298,0.127500,0.346939,0.702619,0.629489
15,15,18,-0.435213,0.576316,0.135000,0.367347,0.702619,0.625187
15,15,19,-0.459392,0.608333,0.142500,0.387755,0.702619,0.620885
15,15,20,-0.483570,0.640351,0.150000,0.408163,0.702619,0.616584
15,15,21,-0.507749,0.672368,0.157500,0.428571,0.702619,0.612282
15,15,22,-0.531927,0.704386,0.165000,0.448980,0.702619,0.607980
15,15,23,-0.556106,0.736403,0.172500,0.469388,0.702619,0.603678
15,15,24,-0.580284,0.768421,0.180000,0.489796,0.702619,0.599377
15,15,25,-0.604463,0.800438,0.187500,0.510204,0.702619,0.595075
15,15,26,-0.628641,0.832456,0.194999,0.530612,0.702619,0.590773
